#00)dt*it                     01)sub_en                     02)spring_en                  03)pos_cm[0]                  04)Vcm[0]                     
2.224999999999996             -47.80899273659384            1.702789442972991             -1.4210854715202e-16          2.081668171172168e-18         
2.249999999999996             -47.88243403118886            1.776563993907112             0                             -6.938893903907229e-19        
2.274999999999996             -47.95494419904174            1.850411990410103             0                             -8.673617379884036e-20        
2.299999999999996             -48.02593180731488            1.923288884232496             2.1316282072803e-16           1.734723475976807e-20         
2.324999999999996             -48.0947638167853             1.994099505527944             4.973799150320702e-16         9.302454639925628e-19         
2.349999999999996             -48.1607895668                2.061728383746032             2.1316282072803e-16           -1.370431546021678e-18        
2.374999999999996             -48.22336025954328            2.125075321639709             -2.1316282072803e-16          -7.979727989493313e-19        
2.399999999999995             -48.28184355229532            2.183093661545014             7.105427357601002e-17         -4.85722573273506e-19         
2.424999999999995             -48.33563410463291            2.234828262900308             -1.4210854715202e-16          6.938893903907229e-19         
2.449999999999995             -48.38416171764553            2.279450250134709             -7.105427357601002e-17        1.040834085586084e-18         
2.474999999999995             -48.42689893033533            2.316286017342431             0                             -1.249000902703301e-18        
2.499999999999995             -48.46336967206204            2.344838714160237             -4.973799150320702e-16        1.838806884535416e-18         
2.524999999999995             -48.49315994835265            2.36480131382171              7.105427357601002e-17         -1.387778780781446e-18        
2.549999999999995             -48.5159307550017             2.376061219773832             7.105427357601002e-17         0                             
2.574999999999995             -48.5314326549714             2.378697066212525             0                             9.714451465470121e-19         
2.599999999999995             -48.53952085325172            2.372968829721162             -7.105427357601002e-17        2.081668171172168e-19         
2.624999999999995             -48.54016924675017            2.35930257578098              7.105427357601002e-17         -6.938893903907229e-20        
2.649999999999995             -48.53348183259303            2.33827115274542              7.105427357601002e-17         2.081668171172168e-19         
2.674999999999994             -48.51970000664748            2.310571991555975             0                             -7.632783294297951e-19        
2.699999999999994             -48.49920462212266            2.277002959945301             2.1316282072803e-16           -2.081668171172168e-19        
2.724999999999994             -48.47251213798906            2.238437033249585             -4.263256414560601e-16        4.85722573273506e-19          
2.749999999999994             -48.44026469837038            2.19579643130081              7.105427357601002e-17         3.469446951953614e-19         
2.774999999999994             -48.4032144840397             2.150026847884821             3.552713678800501e-16         0                             
2.799999999999994             -48.3622031164247             2.102072447707357             -4.263256414560601e-16        1.491862189340054e-18         
2.824999999999994             -48.31813724013661            2.05285238328944              7.105427357601002e-17         -2.081668171172168e-18        
2.849999999999994             -48.27196164445992            2.003239638830195             2.1316282072803e-16           6.938893903907229e-20         
2.874999999999994             -48.22463140215319            1.954042994012641             7.105427357601002e-17         1.387778780781446e-19         
2.899999999999994             -48.17708450833619            1.905992790590681             1.4210854715202e-16           1.040834085586084e-19         
2.924999999999994             -48.13021640165972            1.859730975793847             -2.1316282072803e-16          5.724587470723464e-19         
2.949999999999994             -48.08485755723127            1.815805610818019             1.4210854715202e-16           -5.204170427930421e-19        
2.974999999999993             -48.04175507348248            1.774669709468503             1.4210854715202e-16           6.938893903907229e-19         
2.999999999999993             -48.0015588562301             1.73668395873846              2.1316282072803e-16           1.951563910473908e-19         
3.024999999999993             -47.96481266038429            1.702122614210092             -7.105427357601002e-17        3.268869550043796e-19         
3.049999999999993             -47.9319499143757             1.671181692104602             3.552713678800501e-16         -6.071532165918825e-20        
3.074999999999993             -47.90329395168088            1.643988511189335             -2.842170943040401e-16        -3.469446951953614e-19        
3.099999999999993             -47.87906203851902            1.620611674584514             0                             -3.295974604355934e-19        
3.124999999999993             -47.85937242436997            1.601070701338597             0                             1.214306433183765e-19         
3.149999999999993             -47.84425356726229            1.58534470033902              -1.4210854715202e-16          3.469446951953614e-20         
3.174999999999993             -47.83365468889469            1.573379689823784             -7.105427357601002e-17        -2.081668171172168e-19        
3.199999999999993             -47.82745688578635            1.565094376595487             0                             1.040834085586084e-19         
3.224999999999993             -47.8254841435602             1.560384395285503             1.4210854715202e-16           -2.081668171172168e-19        
3.249999999999992             -47.82751375237909            1.559125153359737             1.4210854715202e-16           5.551115123125783e-19         
3.274999999999992             -47.83328578309455            1.561173524356275             1.4210854715202e-16           -2.081668171172168e-19        
3.299999999999992             -47.84251143981674            1.566368681153155             0                             0                             
3.324999999999992             -47.85488023929881            1.574532367571915             -2.1316282072803e-16          1.387778780781446e-19         
3.349999999999992             -47.87006607923651            1.585468886213631             7.105427357601002e-17         6.938893903907229e-20         
3.374999999999992             -47.88773233072956            1.59896503742679              1.4210854715202e-16           3.469446951953614e-20         
3.399999999999992             -47.90753613525057            1.614790197869117             0                             0                             
3.424999999999992             -47.92913209844788            1.632696680565932             0                             6.938893903907229e-20         
3.449999999999992             -47.95217556025321            1.652420479242576             7.105427357601002e-17         -6.938893903907229e-20        
3.474999999999992             -47.97632558885871            1.673682469123822             1.4210854715202e-16           3.122502256758253e-19         
3.499999999999992             -48.00124780269818            1.696190113165372             -2.1316282072803e-16          -2.081668171172168e-19        
3.524999999999991             -48.0266170770716             1.719639703668006             -3.552713678800501e-16        -3.469446951953614e-20        
3.549999999999991             -48.05212014726921            1.74371915063683              -2.842170943040401e-16        -1.908195823574488e-19        
3.574999999999991             -48.07745808350244            1.768111306840842             -7.105427357601002e-17        -3.469446951953614e-19        
3.599999999999991             -48.10234858845568            1.792497793494847             -2.1316282072803e-16          1.040834085586084e-19         
3.624999999999991             -48.12652805769198            1.816563259929405             1.4210854715202e-16           6.938893903907229e-20         
3.649999999999991             -48.14975334628994            1.839999977540489             0                             6.938893903907229e-20         
3.674999999999991             -48.1718031998797             1.862512636188486             7.105427357601002e-17         8.673617379884036e-21         
3.699999999999991             -48.19247933108825            1.883823184228441             -3.552713678800501e-16        -1.301042606982605e-20        
3.724999999999991             -48.21160714877156            1.903675535509765             2.842170943040401e-16         -1.539567084929416e-19        
3.749999999999991             -48.22903617257042            1.92183996098764              2.842170943040401e-16         -2.34187669256869e-19         
3.774999999999991             -48.24464018507183            1.938116990432461             7.105427357601002e-17         -5.898059818321145e-19        
3.79999999999999              -48.25831718515231            1.952340670623502             -7.105427357601002e-17        -2.34187669256869e-19         
3.82499999999999              -48.2699892074581             1.964381058124183             -7.105427357601002e-17        -1.734723475976807e-20        
3.84999999999999              -48.27960206466376            1.974145863704693             2.1316282072803e-16           1.214306433183765e-19         
3.87499999999999              -48.28712505287388            1.981581207509561             2.1316282072803e-16           -8.673617379884036e-20        
3.89999999999999              -48.29255063910711            1.986671485063193             -2.1316282072803e-16          1.387778780781446e-19         
3.92499999999999              -48.29589412657641            1.98943838079792              -7.105427357601002e-17        -5.204170427930421e-20        
3.94999999999999              -48.29719327177749            1.989939095759683             3.552713678800501e-16         5.204170427930421e-20         
3.97499999999999              -48.29650781003378            1.988263878570371             7.105427357601002e-17         5.204170427930421e-20         
3.99999999999999              -48.29391883511577            1.984532963829828             0                             -8.673617379884036e-20        
4.02499999999999              -48.28952797487849            1.978893030966001             4.263256414560601e-16         -2.42861286636753e-19         
4.04999999999999              -48.28345630861464            1.971513300501891             7.105427357601002e-17         1.561251128379126e-19         
4.07499999999999              -48.275842982266              1.962581385166723             -4.973799150320702e-16        1.734723475976807e-20         
4.099999999999991             -48.26684349342563            1.952299011237386             3.552713678800501e-16         -1.387778780781446e-19        
4.124999999999991             -48.25662763748344            1.940877721451458             0                             -5.204170427930421e-20        
4.149999999999991             -48.24537712743938            1.928534664807746             -3.552713678800501e-16        3.469446951953614e-20         
4.174999999999992             -48.23328292098056            1.915488570284732             1.4210854715202e-16           -6.938893903907229e-20        
4.199999999999992             -48.22054230769413            1.901955990623338             7.105427357601002e-17         0                             
4.224999999999993             -48.20735582534069            1.888147888684069             1.4210854715202e-16           -1.040834085586084e-19        
4.249999999999993             -48.19392408584875            1.874266622705292             2.842170943040401e-16         3.642919299551295e-19         
4.274999999999993             -48.18044459840903            1.860503368691541             0                             -3.469446951953614e-20        
4.299999999999994             -48.16710867846759            1.847035999160081             -2.1316282072803e-16          1.561251128379126e-19         
4.324999999999994             -48.15409852768412            1.834027418817681             5.684341886080802e-16         1.474514954580286e-19         
4.349999999999994             -48.14158456158587            1.821624340712578             2.1316282072803e-16           1.734723475976807e-19         
4.374999999999995             -48.12972304959257            1.809956472132445             3.552713678800501e-16         -1.387778780781446e-19        
4.399999999999995             -48.11865411743908            1.799136068796987             -3.552713678800501e-16        -2.29850860566927e-19         
4.424999999999995             -48.10850014602104            1.789257809109956             7.105427357601002e-17         -5.204170427930421e-20        
4.449999999999996             -48.0993645845544             1.780398937350255             3.552713678800501e-16         -3.122502256758253e-19        
4.474999999999996             -48.09133118074884            1.772619625289924             1.4210854715202e-16           1.994931997373328e-19         
4.499999999999996             -48.08446361728656            1.765963505162492             0                             3.469446951953614e-20         
4.524999999999997             -48.07880553281601            1.760458332369703             0                             6.505213034913026e-20         
4.549999999999997             -48.07438089715792            1.756116742994934             -7.105427357601002e-17        5.204170427930421e-20         
4.574999999999998             -48.07119470445414            1.75293707835338              -2.842170943040401e-16        8.673617379884036e-20         
4.599999999999998             -48.06923394433148            1.750904255853425             4.973799150320702e-16         2.602085213965211e-20         
4.624999999999998             -48.06846880943647            1.749990671928199             -7.105427357601002e-17        -8.673617379884036e-21        
4.649999999999999             -48.06885409749638            1.750157128426538             -7.105427357601002e-17        5.204170427930421e-20         
4.674999999999999             -48.07033076695831            1.751353778457628             -7.105427357601002e-17        -1.214306433183765e-19        
4.699999999999999             -48.07282760688847            1.753521091182713             -1.4210854715202e-16          -2.602085213965211e-20        
4.725                         -48.07626298389523            1.756590837423174             7.105427357601002e-17         -3.469446951953614e-20        
4.75                          -48.08054663118304            1.760487099231759             4.263256414560601e-16         -7.806255641895632e-20        
4.775                         -48.08558144734317            1.765127306810336             -2.842170943040401e-16        -1.994931997373328e-19        
4.800000000000001             -48.09126527510399            1.770423305441877             7.105427357601002e-17         -1.647987302177967e-19        
4.825000000000001             -48.09749263300809            1.776282453557909             -1.4210854715202e-16          -3.382710778154774e-19        
4.850000000000001             -48.10415637588239            1.782608750843153             -2.842170943040401e-16        1.561251128379126e-19         
4.875000000000002             -48.11114926305322            1.78930399257811              -2.842170943040401e-16        2.602085213965211e-20         
4.900000000000002             -48.11836541654053            1.796268943456977             7.105427357601002e-17         -1.387778780781446e-19        
4.925000000000002             -48.1257016549274             1.803404521125378             -7.105427357601002e-17        2.602085213965211e-20         
4.950000000000003             -48.13305869219315            1.810612976889667             -7.105427357601002e-17        -6.938893903907229e-20        
4.975000000000003             -48.14034219443761            1.81779905866533              7.105427357601002e-17         1.908195823574488e-19         
5.000000000000004             -48.14746369100376            1.824871139426123             -2.842170943040401e-16        -7.372574772901431e-20        
5.025000000000004             -48.15434133990315            1.831742293308243             0                             3.903127820947816e-20         
5.050000000000004             -48.16090055053728            1.838331301179687             -7.105427357601002e-17        -3.035766082959413e-20        
5.075000000000005             -48.16707446937161            1.844563567914245             7.105427357601002e-17         -1.019150042136374e-19        
5.100000000000005             -48.17280433635896            1.850371934775176             -2.1316282072803e-16          7.15573433840433e-20          
5.125000000000005             -48.17803972146057            1.855697372140308             -7.105427357601002e-17        6.288372600415925e-20         
5.150000000000006             -48.18273865154376            1.860489540187864             -1.4210854715202e-16          5.746271514173174e-20         
5.175000000000006             -48.18686763825661            1.864707207994992             -2.1316282072803e-16          1.192622389734055e-20         
5.200000000000006             -48.19040161724272            1.868318524656584             -1.4210854715202e-16          3.035766082959413e-20         
5.225000000000007             -48.19332380835031            1.871301139388489             -2.842170943040401e-16        -6.938893903907229e-20        
5.250000000000007             -48.19562550542894            1.873642171015956             0                             3.035766082959413e-20         
5.275000000000007             -48.19730580303057            1.875338030649588             -2.1316282072803e-16          4.336808689942018e-20         
5.300000000000008             -48.19837126598653            1.876394104605162             1.4210854715202e-16           -1.734723475976807e-20        
5.325000000000008             -48.19883554656105            1.876824307624888             1.4210854715202e-16           -4.336808689942018e-20        
5.350000000000009             -48.19871895281128            1.876650519108368             1.4210854715202e-16           -8.239936510889834e-20        
5.375000000000009             -48.19804797101244            1.875901917275919             1.4210854715202e-16           3.035766082959413e-20         
5.400000000000009             -48.19685474460242            1.874614227896481             -2.842170943040401e-16        -3.469446951953614e-20        
5.42500000000001              -48.19517651208828            1.872828905369853             -4.263256414560601e-16        5.204170427930421e-20         
5.45000000000001              -48.19305500672891            1.870592264537859             2.1316282072803e-16           2.602085213965211e-20         
5.47500000000001              -48.19053582151304            1.867954581618274             7.105427357601002e-17         -1.474514954580286e-19        
5.500000000000011             -48.18766774391663            1.864969182144728             7.105427357601002e-17         2.255140518769849e-19         
5.525000000000011             -48.18450206604871            1.861691532815344             -7.105427357601002e-17        -1.734723475976807e-20        
5.550000000000011             -48.18109187697138            1.858178352782449             3.552713678800501e-16         4.336808689942018e-21         
5.575000000000012             -48.17749134510231            1.854486758246901             -7.105427357601002e-17        -1.387778780781446e-19        
5.600000000000012             -48.17375499957358            1.850673452349235             2.1316282072803e-16           6.071532165918825e-20         
5.625000000000012             -48.16993702015112            1.846793970368778             1.4210854715202e-16           -1.734723475976807e-20        
5.650000000000013             -48.16609054575185            1.842901988234034             -1.4210854715202e-16          -1.301042606982605e-20        
5.675000000000013             -48.16226701169841            1.839048700383716             3.552713678800501e-16         -4.336808689942018e-21        
5.700000000000014             -48.15851552561373            1.83528227115304              -7.105427357601002e-17        -1.734723475976807e-20        
5.725000000000014             -48.15488229129188            1.83164736213513              -1.4210854715202e-16          -3.903127820947816e-20        
5.750000000000014             -48.15141008902122            1.82818473641107              -2.842170943040401e-16        3.469446951953614e-20         
5.775000000000015             -48.14813781972165            1.824930939171434             2.1316282072803e-16           5.204170427930421e-20         
5.800000000000015             -48.14510011894696            1.821918053076608             0                             -2.38524477946811e-20         
5.825000000000015             -48.14232704534835            1.819173525725806             -7.105427357601002e-17        -5.421010862427522e-21        
5.850000000000016             -48.13984384665547            1.816720065822672             7.105427357601002e-17         2.818925648462312e-20         
5.875000000000016             -48.13767080465803            1.814575604031693             -1.4210854715202e-16          4.391018798566293e-20         
5.900000000000016             -48.13582315911286            1.812753314101472             -7.105427357601002e-17        -1.843143693225358e-20        
5.925000000000017             -48.13431110900235            1.81126168957097              -2.1316282072803e-16          -2.168404344971009e-20        
5.950000000000017             -48.1331398881641             1.81010467125041              7.105427357601002e-17         8.673617379884036e-21         
5.975000000000017             -48.13230991103318            1.80928182065324              -2.842170943040401e-16        -4.553649124439118e-20        
6.000000000000018             -48.13181698310854            1.80878853462043              -2.1316282072803e-16          0                             
6.025000000000018             -48.13165256979658            1.808616296493394             -2.842170943040401e-16        -2.602085213965211e-20        
6.050000000000018             -48.13180411651011            1.808752959329747             2.1316282072803e-16           1.734723475976807e-20         
6.075000000000019             -48.13225541231927            1.809183056792347             -2.1316282072803e-16          4.336808689942018e-21         
6.100000000000019             -48.1329869890654             1.80988813745927              -1.4210854715202e-16          -4.336808689942018e-21        
6.12500000000002              -48.13397654765855            1.810847118388787             2.1316282072803e-16           -4.336808689942018e-20        
6.15000000000002              -48.13519940327564            1.812036653825447             2.1316282072803e-16           2.168404344971009e-20         
6.17500000000002              -48.13662894134943            1.81343151495364              2.1316282072803e-16           -4.336808689942018e-21        
6.200000000000021             -48.13823707657074            1.815004976601647             2.1316282072803e-16           2.602085213965211e-20         
6.225000000000021             -48.13999470759966            1.816729206784366             7.105427357601002e-17         6.938893903907229e-20         
6.250000000000021             -48.14187216077186            1.818575654960793             7.105427357601002e-17         -4.336808689942018e-21        
6.275000000000022             -48.14383961677132            1.820515434887571             0                             -5.204170427930421e-20        
6.300000000000022             -48.14586751499291            1.822519697986333             -1.4210854715202e-16          -1.301042606982605e-20        
6.325000000000022             -48.14792693111454            1.82455999322176              -1.4210854715202e-16          8.673617379884036e-21         
6.350000000000023             -48.14998992421122            1.826608609618637             -1.4210854715202e-16          4.336808689942018e-21         
6.375000000000023             -48.15202985055249            1.828638897735974             0                             1.734723475976807e-20         
6.400000000000023             -48.15402164200589            1.830625566667639             -1.4210854715202e-16          -5.421010862427522e-20        
6.425000000000024             -48.15594204770713            1.832544953452656             0                             -8.673617379884036e-21        
6.450000000000024             -48.15776983833604            1.834375262151768             7.105427357601002e-17         2.602085213965211e-20         
6.475000000000025             -48.15948597294669            1.836096770275225             7.105427357601002e-17         5.421010862427522e-21         
6.500000000000025             -48.16107372883169            1.8376920007229               -4.263256414560601e-16        1.626303258728257e-21         
6.525000000000025             -48.16251879535405            1.839145857912234             2.1316282072803e-16           -2.005774019098183e-20        
6.550000000000026             -48.16380933305305            1.840445727310981             -7.105427357601002e-17        -2.087089182034596e-20        
6.575000000000026             -48.1649359996301             1.841581538148275             7.105427357601002e-17         4.336808689942018e-21         
6.600000000000026             -48.16589194465067            1.84254578963551              1.4210854715202e-16           -1.084202172485504e-21        
6.625000000000027             -48.16667277496992            1.843333541574881             -7.105427357601002e-17        1.084202172485504e-21         
6.650000000000027             -48.16727649301053            1.843942370755597             -7.105427357601002e-17        -2.168404344971009e-21        
6.675000000000027             -48.16770341010348            1.844372295023499             -2.842170943040401e-16        9.75781955236954e-21          
6.700000000000028             -48.16795603715426            1.844625667349328             1.4210854715202e-16           -1.084202172485504e-21        
6.725000000000028             -48.16803895492923            1.844707042605619             -3.552713678800501e-16        -2.168404344971009e-21        
6.750000000000028             -48.16795866627557            1.844623020085542             -7.105427357601002e-17        0                             
6.775000000000029             -48.16772343260046            1.844382065054816             1.4210854715202e-16           -8.673617379884036e-21        
6.800000000000029             -48.16734309694507            1.843994312817072             2.1316282072803e-16           -1.084202172485504e-20        
6.825000000000029             -48.16682889599797            1.84347135889304              2.1316282072803e-16           8.673617379884036e-21         
6.85000000000003              -48.16619326340273            1.842826038965248             -1.4210854715202e-16          0                             
6.87500000000003              -48.16544962672255            1.842072202224203             -7.105427357601002e-17        -1.084202172485504e-20        
6.900000000000031             -48.16461220043111            1.841224481673176             4.263256414560601e-16         -2.168404344971009e-21        
6.925000000000031             -48.1636957772972             1.840298064810546             -2.1316282072803e-16          2.168404344971009e-21         
6.950000000000031             -48.16271552051856            1.839308467917742             1.4210854715202e-16           4.336808689942018e-21         
6.975000000000032             -48.16168675893359            1.838271316943538             -7.105427357601002e-17        -1.734723475976807e-20        
7.000000000000032             -48.16062478759182            1.837202137700154             0                             -6.505213034913026e-21        
7.025000000000032             -48.15954467589321            1.836116157781992             0                             -1.084202172485504e-20        
7.050000000000033             -48.15846108540821            1.835028122292969             0                             -8.673617379884036e-21        
7.075000000000033             -48.15738809936192            1.833952125132601             2.1316282072803e-16           -1.192622389734055e-20        
7.100000000000033             -48.15633906560761            1.832901457253063             4.263256414560601e-16         1.301042606982605e-20         
7.125000000000034             -48.15532645472416            1.831888472966782             -2.1316282072803e-16          -2.168404344971009e-21        
7.150000000000034             -48.15436173465434            1.830924475063969             1.4210854715202e-16           4.336808689942018e-21         
7.175000000000034             -48.1534552630556             1.830019619196132             7.105427357601002e-17         9.75781955236954e-21          
7.200000000000035             -48.15261619826803            1.82918283769928              2.842170943040401e-16         3.252606517456513e-21         
7.225000000000035             -48.15185242952209            1.828421782770747             7.105427357601002e-17         5.149960319306146e-21         
7.250000000000036             -48.15117052671424            1.82774278867756              -1.4210854715202e-16          -7.860465750519907e-21        
7.275000000000036             -48.15057570978168            1.827150852461734             7.105427357601002e-17         8.944667923005412e-21         
7.300000000000036             -48.15007183741345            1.826649632418248             -2.842170943040401e-16        -5.692061405548898e-21        
