#00)dt*it                     01)sub_en                     02)spring_en                  03)pos_cm[0]                  04)Vcm[0]                     
0.01                          -48.15561009527811            1.832162505619946             8.944438278270184e-05         0.01783215268076872           
0.02                          -48.1555537750051             1.832162504677672             0.0003554628641407476         0.03531028760225101           
0.03                          -48.15531365187814            1.832162494415915             0.000794381277724483          0.05240780564297945           
0.04                          -48.15467849264857            1.832162442987136             0.001402265483092791          0.06909931689700567           
0.05                          -48.15336420999083            1.832162269729512             0.002174933629030704          0.08536067462763181           
0.06                          -48.15102142224896            1.83216181196559              0.003107968748046517          0.1011690075819516            
0.07000000000000001           -48.14724340687273            1.832160785523893             0.004196731667047189          0.1165027509502189            
0.08                          -48.14157437043588            1.832158740665728             0.005436374221586817          0.1313416761402826            
0.09                          -48.13351795751973            1.832155015157633             0.006821852762231515          0.1456669194264921            
0.09999999999999999           -48.12254591989558            1.832148686247138             0.008347941941627255          0.1594610094264889            
0.11                          -48.10810686649353            1.832138523277278             0.01000924876991718           0.1727078932606629            
0.12                          -48.0896350137778             1.832122942616073             0.01180022692421758           0.1853929611600271            
0.13                          -48.0665588555531             1.832099966484041             0.01371519129514873           0.1975030692108309            
0.14                          -48.03830967110402            1.832067187139389             0.01574833274995065           0.2090265598600382            
0.15                          -48.00432979111503            1.832021737731336             0.01789373308770316           0.2199532797561989            
0.16                          -47.96408054221589            1.831960270961987             0.02014538015772708           0.2302745944661635            
0.17                          -47.91704979340069            1.831878946511736             0.02249718310754268           0.2399833995901445            
0.18                          -47.86275903110198            1.831773427988386             0.02494298772197489           0.2490741277959634            
0.19                          -47.8007698944427             1.831638889962284             0.02747659181024474           0.2575427513077413            
0.2                           -47.73069010817348            1.831470035455186             0.0300917605933958            0.2653867794141425            
0.21                          -47.65217875801081            1.831261124066162             0.03278224204025307           0.2726052506055727            
0.2200000000000001            -47.5649508614546             1.831006010749786             0.03554178209647148           0.2791987190070811            
0.2300000000000001            -47.46878119656009            1.830698195116581             0.03836413974827828           0.2851692348424077            
0.2400000000000001            -47.36350736140073            1.830330881008785             0.04124310186017936           0.2905203187426811            
0.2500000000000001            -47.24903204787593            1.829897046020871             0.04417249772452912           0.2952569297984749            
0.2600000000000001            -47.1253245248461             1.82938952058772              0.04714621326025188           0.29938542734391              
0.2700000000000001            -46.99242133704807            1.828801076256418             0.05015820479835682           0.3029135265537471            
0.2800000000000001            -46.8504262375707             1.828124522791264             0.05320251239317528           0.305850248026476             
0.2900000000000001            -46.69950938256795            1.827352813834408             0.05627327260041937           0.3082058616158092            
0.3000000000000001            -46.53990582706981            1.826479160953468             0.05936473066620507           0.3099918248574142            
0.3100000000000001            -46.37191336995777            1.825497156046599             0.06247125207505519           0.3112207164150446            
0.3200000000000001            -46.19588980416336            1.824400902236157             0.06558733340949381           0.3119061650385869            
0.3300000000000001            -46.01224963472617            1.823185153553118             0.06870761247904326           0.312062774584354             
0.3400000000000001            -45.82146033235195            1.821845463881288             0.07182687768221171           0.3117060456940469            
0.3500000000000001            -45.62403819343452            1.82037834577613              0.07494007657117628           0.3108522947623178            
0.3600000000000002            -45.42054387909171            1.81878143987792              0.07804232359528626           0.3095185708434181            
0.3700000000000002            -45.21157770560949            1.817053695680872             0.08112890700607835           0.3077225711549634            
0.3800000000000002            -44.99777475684601            1.815195564375298             0.08419529491302867           0.3054825558318146            
0.3900000000000002            -44.77979988571984            1.813209204324009             0.08723714048576887           0.3028172625662199            
0.4000000000000002            -44.55834266704582            1.811098699442637             0.09025028630467545           0.2997458217428263            
0.4100000000000002            -44.33411235789163            1.808870290302695             0.09323076786768596           0.2962876726403966            
0.4200000000000002            -44.1078329145357             1.806532617145797             0.0961748162666855            0.2924624812277625            
0.4300000000000002            -43.88023810729441            1.804096973170582             0.09907886005183265           0.2882900600316235            
0.4400000000000002            -43.6520667662381             1.801577565420818             0.1019395263067192            0.2837902905003383            
0.4500000000000002            -43.42405818245855            1.798991779361158             0.1047536409611995            0.2789830482329725            
0.4600000000000002            -43.19694768140533            1.796360441784432             0.1075182283721808            0.2738881313887478            
0.4700000000000003            -42.97146237721303            1.79370807507093              0.1102305102055251            0.2685251925407486            
0.4800000000000003            -42.74831711022524            1.791063134050574             0.1128879036546328            0.2629136741912614            
0.4900000000000003            -42.52821056440222            1.788458214853465             0.1154880190332425            0.2570727481261919            
0.5000000000000002            -42.31182155727772            1.785930223241426             0.118028656781589             0.2510212587540905            
0.5100000000000002            -42.09980549287705            1.783520488080206             0.1205078039263926            0.2447776705525213            
0.5200000000000002            -41.89279096774187            1.781274803945461             0.1229236300363046            0.2383600197314915            
0.5300000000000002            -41.69137652210406            1.779243385481717             0.1252744827155227            0.2317858702205716            
0.5400000000000003            -41.49612753239582            1.777480715195792             0.1275588826793574            0.2250722740927395            
0.5500000000000003            -41.30757324768171            1.776045266023496             0.1297755184567423            0.218235736552778             
0.5600000000000003            -41.1262039811252             1.774999080429751             0.1319232407660709            0.2112921856394665            
0.5700000000000003            -40.95246847800637            1.774407189160491             0.1340010566123338            0.2042569468162893            
0.5800000000000003            -40.78677149365853            1.774336855227043             0.136008123155436             0.1971447226516877            
0.5900000000000003            -40.6294716273927             1.774856632420568             0.1379437414016899            0.1899695778130571            
0.6000000000000003            -40.48087947122718            1.776035232744342             0.1398073497728132            0.1827449296141891            
0.6100000000000003            -40.3412561440481             1.777940203685808             0.1415985176091797            0.1754835443587306            
0.6200000000000003            -40.21081229153396            1.780636424232273             0.1433169386664493            0.1681975397073452            
